Mã Sản Phẩm,Mã Chi Nhánh,Chi Nhánh,Khu Vực,Tên Sản Phẩm,Tồn Kho Hiện Tại,Trung Bình daily_demand,Forecast Demand 30d,Tồn Kho An Toàn,Điểm Đặt Hàng Lại,Eoq,Expected Stock After 30d,Action,Priority,Quantity Needed,Unit
29.L1.3060.FC3610V.02,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FC3610V Loại 1,3313,1.1043333333333334,33.13,1.4417757369373687,9.172109070270704,126.97742581524744,3279.87,SURPLUS,LOW,0.0,Viên
29.L1.3060.FC3610V.05,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FC3610V Loại 1,618,0.206,6.180000000000002,0.2689457909530014,1.7109457909530015,54.84159005718197,611.82,SURPLUS,LOW,0.0,Viên
29.L1.3060.FC3618.01,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FC3618 Loại 1,1814,0.6046666666666667,18.14,0.7894298782989396,5.022096544965606,93.95814671082722,1795.86,SURPLUS,LOW,0.0,Viên
29.L1.3060.FC3618.03,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FC3618 Loại 1,1503,189.5,5685.0,680.0698989406599,2006.5698989406599,1663.3400133466398,-4182.0,URGENT_RESTOCK,HIGH,1663.3400133466398,Viên
29.L1.3060.FC3618.05,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FC3618 Loại 1,1569,0.523,15.689999999999998,0.6828089741185426,4.343808974118542,87.38306472080274,1553.31,SURPLUS,LOW,0.0,Viên
29.L1.3060.FC3618.06,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FC3618 Loại 1,1220,0.4066666666666667,12.199999999999998,0.530928584081977,3.3775952507486435,77.05409355338192,1207.8,SURPLUS,LOW,0.0,Viên
29.L1.3060.FC3618D.01,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FC3618D Loại 1,238,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,235.0,SURPLUS,LOW,0.0,Viên
29.L1.3060.FC3618D.02,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FC3618D Loại 1,460,0.15333333333333335,4.6000000000000005,0.20018618744074546,1.2735195207740788,47.31455026381067,455.4,SURPLUS,LOW,0.0,Viên
29.L1.3060.FC3618D.03,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FC3618D Loại 1,295,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,292.0,SURPLUS,LOW,0.0,Viên
29.L1.3060.FC3619.01,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FC3619 Loại 1,938,0.3126666666666667,9.380000000000003,0.40820574743352006,2.596872414100187,67.56429037097432,928.62,SURPLUS,LOW,0.0,Viên
29.L1.3060.FC3619.03,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FC3619 Loại 1,2081,0.6936666666666667,20.80999999999999,0.9056249044873722,5.761291571154039,100.63564643471682,2060.19,SURPLUS,LOW,0.0,Viên
29.L1.3060.FC3619.04,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FC3619 Loại 1,1118,0.37266666666666665,11.180000000000003,0.48653947295381167,3.0952061396204784,73.76268252533481,1106.82,SURPLUS,LOW,0.0,Viên
29.L1.3060.FC3619.08,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FC3619 Loại 1,1136,8.0,240.0,10.444496736038891,66.44449673603889,341.76014981270123,896.0,SURPLUS,LOW,0.0,Viên
29.L1.3060.FP3602.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FP3602 Loại 1,1393,0.4643333333333333,13.930000000000005,0.6062159980542572,3.8565493313875905,82.33630224066822,1379.07,SURPLUS,LOW,0.0,Viên
29.L1.3060.FP3602.2,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FP3602 Loại 1,1734,0.578,17.339999999999996,0.7546148891788097,4.800614889178809,91.8629413855228,1716.66,SURPLUS,LOW,0.0,Viên
29.L1.3060.FP3602D.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FP3602D Loại 1,256,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,253.0,SURPLUS,LOW,0.0,Viên
29.L1.3060.FP3602D.2,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FP3602D Loại 1,224,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,221.0,SURPLUS,LOW,0.0,Viên
29.L1.3060.FP3603.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FP3603 Loại 1,964,0.32133333333333336,9.64,0.41952061889756215,2.6688539522308954,68.49428199978935,954.36,SURPLUS,LOW,0.0,Viên
29.L1.3060.FP3603.2,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FP3603 Loại 1,1155,0.385,11.549999999999999,0.5026414054218716,3.197641405421872,74.97332859090625,1143.45,SURPLUS,LOW,0.0,Viên
29.L1.3060.FP936608.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FP936608 Loại 1,3412,51.0,1530.0,178.47988297990167,535.4798829799017,862.9020801921849,1882.0,SURPLUS,LOW,0.0,Viên
29.L1.3060.FP936608D.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FP936608D Loại 1,318,0.10600000000000001,3.1799999999999997,0.1383895817525153,0.8803895817525154,39.339547531714196,314.82,SURPLUS,LOW,0.0,Viên
29.L1.3060.FP936608V.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FP936608V Loại 1,924,0.308,9.239999999999998,0.4021131243374973,2.5581131243374973,67.05818369147795,914.76,SURPLUS,LOW,0.0,Viên
29.L1.3060.FP936609.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FP936609 Loại 1,1233,185.66666666666666,5291.499999999999,774.3930581094244,2074.0597247760907,1646.4304823870739,-4058.499999999999,URGENT_RESTOCK,HIGH,1646.4304823870739,Viên
29.L1.3060.FP936609D.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FP936609D Loại 1,616,0.20533333333333334,6.1599999999999975,0.2680754162249982,1.7054087495583317,54.75277770731515,609.84,SURPLUS,LOW,0.0,Viên
29.L1.3060.FP936609V.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FP936609V Loại 1,784,0.2613333333333333,7.839999999999997,0.3411868933772704,2.1705202267106034,61.76946386902404,776.16,SURPLUS,LOW,0.0,Viên
29.L1.3060.FP936610.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FP936610 Loại 1,1674,0.558,16.740000000000002,0.7285036473387128,4.634503647338713,90.25962552548067,1657.26,SURPLUS,LOW,0.0,Viên
29.L1.3060.FP936610D.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FP936610D Loại 1,625,0.20833333333333334,6.249999999999998,0.2719921025010128,1.7303254358343463,55.15130702591433,618.75,SURPLUS,LOW,0.0,Viên
29.L1.3060.FP936611.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FP936611 Loại 1,593,0.19766666666666666,5.93,0.2580661068529609,1.6417327735196274,53.72088358667729,587.07,SURPLUS,LOW,0.0,Viên
29.L1.3060.FP936612.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FP936612 Loại 1,1972,236.0,7080.0,910.862851069843,2562.862851069843,1856.2327440275371,-5108.0,URGENT_RESTOCK,HIGH,1856.2327440275371,Viên
29.L1.3060.FP936612D.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FP936612D Loại 1,258,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,255.0,SURPLUS,LOW,0.0,Viên
29.L1.3060.FP936613.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FP936613 Loại 1,871,33.5,1005.0,40.004111702391754,274.50411170239175,699.3568473962345,-134.0,RESTOCK,MEDIUM,699.3568473962345,Viên
29.L1.3060.FPH3623.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FPH3623 Loại 1,3536,1.1786666666666668,35.36000000000001,1.5388225191097302,9.789489185776398,131.181299480274,3500.64,SURPLUS,LOW,0.0,Viên
29.L1.3060.FPH3623D.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FPH3623D Loại 1,458,0.15266666666666667,4.58,0.1993158127127422,1.2679824793794088,47.211580500268504,453.42,SURPLUS,LOW,0.0,Viên
29.L1.3060.FPH3623V.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FPH3623V Loại 1,566,0.18866666666666668,5.659999999999998,0.2463160480249172,1.5669827146915838,52.48364824717632,560.34,SURPLUS,LOW,0.0,Viên
29.L1.3060.FPH3625.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FPH3625 Loại 1,2073,0.6910000000000001,20.729999999999997,0.9021434055753593,5.73914340557536,100.44202307799262,2052.27,SURPLUS,LOW,0.0,Viên
29.L1.3060.FPH3625.2,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FPH3625 Loại 1,3248,1.0826666666666669,32.48000000000001,1.4134885582772636,8.992155224943932,125.72562719403446,3215.52,SURPLUS,LOW,0.0,Viên
29.L1.3060.FPH3625D.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FPH3625D Loại 1,435,0.14500000000000002,4.35,0.18930650334070492,1.204306503340705,46.01086828130937,430.65,SURPLUS,LOW,0.0,Viên
29.L1.3060.FPH3625V.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FPH3625V Loại 1,346,0.11533333333333333,3.460000000000001,0.15057482794456067,0.957908161277894,41.034944457945436,342.54,SURPLUS,LOW,0.0,Viên
29.L1.3060.FPH3625V.2,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FPH3625V Loại 1,732,0.24400000000000002,7.319999999999999,0.3185571504491862,2.0265571504491864,59.68584421787129,724.68,SURPLUS,LOW,0.0,Viên
29.L1.3060.FUSC3637.01,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FUSC3637 Loại 1,2986,0.9953333333333333,29.860000000000007,1.2994694689088386,8.266802802242172,120.54819229945618,2956.14,SURPLUS,LOW,0.0,Viên
29.L1.3060.FUSC3637.02,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FUSC3637 Loại 1,3367,1.1223333333333334,33.669999999999995,1.4652758545934563,9.32160918792679,128.00807266210467,3333.33,SURPLUS,LOW,0.0,Viên
29.L1.3060.FUSC3637D.01,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FUSC3637D Loại 1,457,16.0,480.0,20.888993472077782,132.88899347207777,483.3218389437829,-23.0,RESTOCK,MEDIUM,483.3218389437829,Viên
29.L1.3060.FUSC3637D.02,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FUSC3637D Loại 1,697,34.0,1020.0,12.308957446889771,250.30895744688976,704.5565981523415,-323.0,RESTOCK,MEDIUM,704.5565981523415,Viên
29.L1.3060.FUSC3638.01,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FUSC3638 Loại 1,2157,0.719,21.570000000000007,0.9386991441514952,5.971699144151494,102.4568201731832,2135.43,SURPLUS,LOW,0.0,Viên
29.L1.3060.FUSC3638.02,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FUSC3638 Loại 1,2426,136.0,4080.0,147.70748936267722,1099.7074893626773,1409.113196304683,-1654.0,RESTOCK,MEDIUM,1409.113196304683,Viên
29.L1.3060.FUSC3639.01,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FUSC3639 Loại 1,6216,2.072,62.16000000000002,2.705124654634073,17.209124654634074,173.92872103249653,6153.84,SURPLUS,LOW,0.0,Viên
29.L1.3060.FUSC3639.02,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FUSC3639 Loại 1,3724,266.0,8379.000000000002,1443.0120033583148,3305.012003358315,1970.685160039523,-4655.000000000002,RESTOCK,MEDIUM,1970.685160039523,Viên
29.L1.3060.FUSC3639D.01,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FUSC3639D Loại 1,963,0.321,9.629999999999999,0.4190854315335605,2.6660854315335603,68.45874670193722,953.37,SURPLUS,LOW,0.0,Viên
29.L1.3060.FUSC3640.01,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FUSC3640 Loại 1,3580,1.1933333333333336,35.80000000000002,1.5579707631258013,9.911304096459137,131.99494939832613,3544.2,SURPLUS,LOW,0.0,Viên
29.L1.3060.FUSC3640.02,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FUSC3640 Loại 1,2352,0.784,23.519999999999996,1.0235606801318113,6.5115606801318116,106.98784977743968,2328.48,SURPLUS,LOW,0.0,Viên
29.L1.3060.FUSC3641.01,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FUSC3641 Loại 1,11172,3.7239999999999998,111.72000000000001,4.8619132306261035,30.929913230626102,233.17461268328506,11060.28,SURPLUS,LOW,0.0,Viên
29.L1.3060.FUSC3641.02,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FUSC3641 Loại 1,3912,140.0,4200.0,763.1553617071658,1743.1553617071659,1429.6852800529214,-288.0,RESTOCK,MEDIUM,1429.6852800529214,Viên
29.L1.3060.FUSC3641.03,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FUSC3641 Loại 1,2398,0.7993333333333333,23.98,1.0435792988758859,6.63891263220922,108.02900844989122,2374.02,SURPLUS,LOW,0.0,Viên
29.L1.3060.FUSC3641D.01,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FUSC3641D Loại 1,580,0.19333333333333333,5.8,0.25240867112093984,1.6057420044542732,53.128774375724745,574.2,SURPLUS,LOW,0.0,Viên
29.L1.3060.FUSC3641V.01,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FUSC3641V Loại 1,897,40.0,1200.0,196.94331915023633,476.94331915023633,764.198926981712,-303.0,RESTOCK,MEDIUM,764.198926981712,Viên
29.L1.3060.FUSC3641V.03,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FUSC3641V Loại 1,821,0.27366666666666667,8.209999999999997,0.3572888258453304,2.272955492511997,63.210231239359764,812.79,SURPLUS,LOW,0.0,Viên
29.L1.3060.FUSC3642.01,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FUSC3642 Loại 1,6890,519.0,16348.500000000005,1779.5633812262,5412.5633812262,2752.7077578268277,-9458.500000000005,RESTOCK,MEDIUM,2752.7077578268277,Viên
29.L1.3060.FUSC3642D.01,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FUSC3642D Loại 1,224,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,221.0,SURPLUS,LOW,0.0,Viên
29.L1.3060.FUSC3642V.01,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FUSC3642V Loại 1,1509,104.0,3120.0,295.41497872535444,1023.4149787253544,1232.233744059949,-1611.0,RESTOCK,MEDIUM,1232.233744059949,Viên
29.L1.3060.FUSM3647.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FUSM3647 Loại 1,1102,120.75,3803.6249999999995,572.1279579392079,1417.377957939208,1327.761273723556,-2701.6249999999995,URGENT_RESTOCK,HIGH,1327.761273723556,Viên
29.L1.3060.FUSM3648.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FUSM3648 Loại 1,1543,173.5,5465.250000000002,904.167425929017,2118.667425929017,1591.5715503865983,-3922.250000000002,URGENT_RESTOCK,HIGH,1591.5715503865983,Viên
29.L1.3060.FUSM3651.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FUSM3651 Loại 1,826,0.2753333333333333,8.26,0.3594647626653385,2.286798095998672,63.40241846070752,817.74,SURPLUS,LOW,0.0,Viên
29.L1.3060.FUSM3651D.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FUSM3651D Loại 1,331,0.11033333333333334,3.309999999999999,0.14404701748453638,0.9163803508178697,40.13560347953755,327.69,SURPLUS,LOW,0.0,Viên
29.L1.3060.FUSM3652.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 30x60 MS FUSM3652 Loại 1,892,7.0,210.0,18.463436170334653,67.46343617033466,319.68734726291564,682.0,SURPLUS,LOW,0.0,Viên
29.L1.4060.FXK46255.01,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x60 MS FXK46255 Loại 1,1288,0.42933333333333334,12.880000000000004,0.5605213248340872,3.565854658167421,79.17238575833538,1275.12,SURPLUS,LOW,0.0,Viên
29.L1.4060.FXK46258.02,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x60 MS FXK46258 Loại 1,1061,0.35366666666666663,10.610000000000003,0.4617337932057193,2.9374004598723857,71.85772980920935,1050.39,SURPLUS,LOW,0.0,Viên
29.L1.4060.FXU46001.01,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x60 MS FXU46001 Loại 1,252,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,249.0,SURPLUS,LOW,0.0,Viên
29.L1.4060.FXU46003.01,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x60 MS FXU46003 Loại 1,1267,0.42233333333333334,12.669999999999995,0.5513823901900532,3.5077157235233862,78.52430621576141,1254.33,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4801.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FC4801 Loại 1,1691,0.5636666666666666,16.909999999999997,0.7359018325267402,4.681568499193407,90.71677536891032,1674.09,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4801.2,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FC4801 Loại 1,2597,0.8656666666666666,25.96999999999999,1.1301815843122083,7.189848250978875,112.42212119210939,2571.03,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4801.3,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FC4801 Loại 1,1853,0.6176666666666667,18.53000000000001,0.8064021854950028,5.13006885216167,94.96279973407131,1834.47,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4801.5,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FC4801 Loại 1,2305,0.7683333333333333,23.050000000000004,1.0031068740237352,6.381440207357068,105.91348670809901,2281.95,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4801D.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FC4801D Loại 1,180,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,177.0,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4801D.2,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FC4801D Loại 1,252,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,249.0,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4801V.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FC4801V Loại 1,552,0.18400000000000002,5.520000000000001,0.24022342492889454,1.5282234249288948,51.830492955402235,546.48,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4801V.5,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FC4801V Loại 1,378,0.126,3.7799999999999994,0.16450082359261253,1.0465008235926125,42.89055840158764,374.22,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4802.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FC4802 Loại 1,1277,0.42566666666666664,12.769999999999998,0.5557342638300693,3.5354009304967358,78.8335799855197,1264.23,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4802.2,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FC4802 Loại 1,2006,0.6686666666666666,20.06,0.8729858521872506,5.553652518853917,98.80553290850332,1985.94,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4802.4,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FC4802 Loại 1,2269,90.5,2715.0,329.26461170430133,962.7646117043014,1149.4781424629177,-446.0,RESTOCK,MEDIUM,1149.4781424629177,Viên
29.L1.4080.FC4802.5,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FC4802 Loại 1,868,0.28933333333333333,8.68,0.3777426319534066,2.4030759652867397,64.9943587295595,859.32,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4802D.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FC4802D Loại 1,288,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,285.0,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4802D.2,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FC4802D Loại 1,210,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,207.0,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4802V.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FC4802V Loại 1,448,0.14933333333333335,4.480000000000002,0.19496393907272597,1.2402972724060595,46.693325718636345,443.52,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4802V.4,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FC4802V Loại 1,511,0.17033333333333334,5.110000000000002,0.22238074300482807,1.4147140763381616,49.86849372767005,505.89,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4804.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FC4804 Loại 1,2190,54.5,1635.0,58.467547872726406,439.9675478727264,892.0201791439474,555.0,OK,LOW,0.0,Viên
29.L1.4080.FC4804.2,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FC4804 Loại 1,1526,0.5086666666666667,15.260000000000002,0.6640959174664728,4.22476258413314,86.17733654118891,1510.74,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4804D.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FC4804D Loại 1,174,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,171.0,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4804V.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FC4804V Loại 1,336,0.112,3.3600000000000008,0.14622295430454446,0.9302229543045445,40.43760625952036,332.64,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4809.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FC4809 Loại 1,2240,0.7466666666666667,22.4,0.9748196953636299,6.2014863620302965,104.4094504024101,2217.6,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4809.2,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FC4809 Loại 1,1188,0.396,11.880000000000006,0.5170025884339251,3.2890025884339256,76.03683317971627,1176.12,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4809V.2,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FC4809V Loại 1,42,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,39.0,OK,LOW,0.0,Viên
29.L1.4080.FP948603.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FP948603 Loại 1 5 Viên,3486,1.162,34.85999999999999,1.5170631509096488,9.65106315090965,130.25052783002457,3451.14,SURPLUS,LOW,0.0,Viên
29.L1.4080.FP948603D.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FP948603D Loại 1 5 Viên,206,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,203.0,SURPLUS,LOW,0.0,Viên
29.L1.4080.FP948603V.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FP948603V Loại 1 5 Viên,98,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,95.0,SURPLUS,LOW,0.0,Viên
29.L1.4080.FP948604.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FP948604 Loại 1 5 Viên,1790,25.666666666666668,731.5,155.7784358876407,335.44510255430737,612.1546645524588,1058.5,SURPLUS,LOW,0.0,Viên
29.L1.4080.FP948604D.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FP948604D Loại 1 5 Viên,200,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,197.0,SURPLUS,LOW,0.0,Viên
29.L1.4080.FP948604V.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 40x80 MS FP948604V Loại 1 5 Viên,282,12.0,360.0,49.235829787559084,133.23582978755908,418.568990729127,-78.0,RESTOCK,MEDIUM,418.568990729127,Viên
29.L1.6060.FP6602.1,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 60x60 MS FP6602 Loại 1,1051,0.35033333333333333,10.51,0.4573819195657031,2.909715252899036,71.5182960274269,1040.49,SURPLUS,LOW,0.0,Viên
29.L1.6060.FP6602.2,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 60x60 MS FP6602 Loại 1,2163,0.721,21.63,0.941310268335505,5.988310268335505,102.59922026994161,2141.37,SURPLUS,LOW,0.0,Viên
29.L1.6060.FP6602.3,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 60x60 MS FP6602 Loại 1,1078,0.35933333333333334,10.780000000000003,0.4691319783937469,2.9844653117270803,72.43111670177856,1067.22,SURPLUS,LOW,0.0,Viên
29.L1.6060.FP6602.4,1,Chi nhánh Đà Nẵng UN,MIỀN TRUNG,Gạch 60x60 MS FP6602 Loại 1,1877,0.6256666666666667,18.770000000000007,0.8168466822310417,5.196513348897708,95.57579888932833,1858.23,SURPLUS,LOW,0.0,Viên
